analysis_sample_rate,artist_7digitalid,artist_familiarity,artist_hotttnesss,artist_id,artist_latitude,artist_location,artist_longitude,artist_mbid,artist_mbtags,artist_mbtags_count,artist_name,artist_playmeid,artist_terms,artist_terms_freq,artist_terms_weight,audio_md5,bars_confidence,bars_start,beats_confidence,beats_start,danceability,duration,end_of_fade_in,energy,key,key_confidence,loudness,mode,mode_confidence,release,release_7digitalid,sections_confidence,sections_start,segments_confidence,segments_loudness_max,segments_loudness_max_time,segments_loudness_start,segments_pitches,segments_start,segments_timbre,similar_artists,song_hotttnesss,song_id,start_of_fade_out,tatums_confidence,tatums_start,tempo,time_signature,time_signature_confidence,title,track_7digitalid,track_id,year
22050,45784,0.632559542284651,0.41168895978577885,b'ARNQAVF11F4C844C04',,b'',,b'',"(0,)","(0,)",b'Despina Vandi',447,"(41,)","(41,)","(41,)",b'97d776fe6da052dcdd7244901af7ec04',"(158,)","(158,)","(639,)","(639,)",0.0,303.09832,0.067,0.0,8,0.532,-8.879,0,0.516,b'Profities',157648,"(18,)","(18,)","(1002,)","(1002,)","(1002,)","(1002,)","(1002, 12)","(1002,)","(1002, 12)","(100,)",,b'SOVXMTN12A8C135A18',294.818,"(1277,)","(1277,)",128.292,4,0.83,b'OUTE ENA EFHARISTO',1658618,b'TRAADED128F42741FD',0
22050,34461,0.5975412179723806,0.38265197113973687,b'ARXUT4W1187FB48BEB',,b'',,b'e927aaaa-323e-4f90-952d-b420212191b2',"(0,)","(0,)",b'Javier Navarrete',-1,"(32,)","(32,)","(32,)",b'3424e5e202aba39cb777a4d532abd2ff',"(62,)","(62,)","(191,)","(191,)",0.0,128.83546,0.0,0.0,3,0.0,-17.699,1,0.251,b'Cracks',644631,"(5,)","(5,)","(269,)","(269,)","(269,)","(269,)","(269, 12)","(269,)","(269, 12)","(100,)",0.3943948561005826,b'SORSECL12AB0182267',121.423,"(382,)","(382,)",90.932,3,1.0,b'Midnight Swim',7143933,b'TRAADEV128F9348C0A',0
22050,125706,0.49544592177023467,0.294861261887382,b'ARDD1RC1187B9B52B4',,b'',,b'5665cefe-8f12-4328-b66b-2f62644be484',"(1,)","(1,)",b'Jacob Young',-1,"(38,)","(38,)","(38,)",b'ee563dc9b78a4d9f39edc3431f014093',"(167,)","(167,)","(675,)","(675,)",0.0,456.30649,0.241,0.0,1,0.611,-19.478,1,0.546,b'Pieces Of Time',730551,"(17,)","(17,)","(2072,)","(2072,)","(2072,)","(2072,)","(2072, 12)","(2072,)","(2072, 12)","(100,)",0.0,b'SOOGFBZ12AC3DF7FF2',451.315,"(2701,)","(2701,)",89.667,4,0.747,b'In A Subtle Way',8093189,b'TRAADHS12903CE70A9',0
22050,527722,0.5278650761586818,0.3931219335710068,b'ARLGWFM1187FB4AC9F',34.05349,b'California - LA',-118.24532,b'575122b0-bdba-442d-891c-8a8b2999aa98',"(0,)","(0,)","b""Scarlet's Remains""",-1,"(30,)","(30,)","(30,)",b'2fb63b556f85dcfba3ed11b688ba953e',"(87,)","(87,)","(371,)","(371,)",0.0,198.73914,0.0,0.0,7,0.673,-7.469,1,0.579,b'The Palest Grey',709879,"(8,)","(8,)","(569,)","(569,)","(569,)","(569,)","(569, 12)","(569,)","(569, 12)","(100,)",0.450992311636255,b'SOMSBGZ12AB018C4CB',193.016,"(1114,)","(1114,)",115.061,4,0.731,b'Spin',7872290,b'TRAADIV12903CB15C1',2007
22050,240277,0.6686745328613157,0.4675384440100101,b'ARWYVP51187B98C516',42.33168,"b'Detroit, MI'",-83.04792,b'c6d2cbdf-30e7-4233-a1b4-e892f116ada1',"(0,)","(0,)",b'The Suicide Machines',-1,"(35,)","(35,)","(35,)",b'1471d168999432ec6360889940e3e0e1',"(41,)","(41,)","(168,)","(168,)",0.0,95.68608,0.0,0.0,2,0.421,-2.022,1,0.589,b'A Match & Some Gasoline',706005,"(4,)","(4,)","(284,)","(284,)","(284,)","(284,)","(284, 12)","(284,)","(284, 12)","(100,)",0.5287824809425877,b'SONYRZV12AB018AF70',87.806,"(337,)","(337,)",115.887,4,0.744,b'Burning In The Aftermath',7830058,b'TRAADLH12903CA70EE',2003
22050,522,0.8148296561331122,0.7357656929506414,b'ARFCUN31187B9AD578',51.50632,"b'London, England'",-0.12714,b'b071f9fa-14b0-4217-8e97-eb41da73f598',"(13,)","(13,)",b'The Rolling Stones',10490,"(29,)","(29,)","(29,)",b'7bbefe182a5d8a70b5b72a64a14f6c1b',"(616,)","(616,)","(616,)","(616,)",0.0,271.49016,0.171,0.0,9,0.301,-10.358,0,0.392,"b""Jump Back - The Best Of The Rolling Stones_ '71-'93""",42595,"(12,)","(12,)","(847,)","(847,)","(847,)","(847,)","(847, 12)","(847,)","(847, 12)","(100,)",0.8344926198909054,b'SONQBUB12A6D4F8ED0',263.784,"(1232,)","(1232,)",139.333,1,0.0,b'Angie (1993 Digital Remaster)',453879,b'TRAADLN128F14832E9',0
22050,176139,0.4823560425909108,0.3500785789894733,b'AR6YDKV1187B989230',,b'',,b'a3bbee3c-ef45-43e7-bf4f-ba0f871ea716',"(0,)","(0,)",b'Roberto Torres',-1,"(24,)","(24,)","(24,)",b'b568d4f2a491bec936881d13e965c1dd',"(108,)","(108,)","(436,)","(436,)",0.0,226.66404,0.311,0.0,0,0.863,-12.716,1,0.671,b'Lo Mejor con La Orq. Broadway',782470,"(10,)","(10,)","(777,)","(777,)","(777,)","(777,)","(777, 12)","(777,)","(777, 12)","(100,)",0.0,b'SOHGKJW12AC468A8BD',219.51,"(872,)","(872,)",117.271,4,0.453,b'Sabor Guajiro',8653966,b'TRAADLR12903CF8D7E',0
22050,16308,0.6610801676039384,0.4427658420289504,b'ARV1JVD1187B9AD195',35.91463,"b'Chapel Hill, NC'",-79.05661,b'3ddc1fe4-0abb-4af0-9392-e36720386842',"(2,)","(2,)",b'Loudon Wainwright III',14418,"(15,)","(15,)","(15,)",b'b477cf436c14e093b3fef949d18932c0',"(76,)","(76,)","(307,)","(307,)",0.0,190.48444,0.258,0.0,3,0.544,-15.663,1,0.596,b'Grown Man',28723,"(7,)","(7,)","(532,)","(532,)","(532,)","(532,)","(532, 12)","(532,)","(532, 12)","(100,)",0.5101193140330347,b'SOINBCU12A6D4F94C0',177.029,"(919,)","(919,)",102.428,4,0.496,b'Human Cannonball',315300,b'TRAADLX128F1469250',1995
22050,6186,0.7011808736075507,0.4666288889016846,b'AR7TTS41187B9B42D3',34.36401,"b'Oxford, MS'",-89.51877,b'355eed00-6c40-4d33-940a-600b2597407a',"(3,)","(3,)",b'R.L. Burnside',26588,"(50,)","(50,)","(50,)",b'ff6a3b61c73903e886d364ac05531d51',"(103,)","(103,)","(416,)","(416,)",0.0,277.78567,0.24,0.0,2,0.0,-6.944,1,0.0,b'A Bothered Mind',557761,"(11,)","(11,)","(1030,)","(1030,)","(1030,)","(1030,)","(1030, 12)","(1030,)","(1030, 12)","(100,)",0.48213758506501503,b'SOTWVQT12A58A79650',267.453,"(831,)","(831,)",89.984,4,0.0,b'Glory Be',6169318,b'TRAADMH128F9343E59',2004
22050,48814,0.7337989404362274,0.544257505724526,b'ART3O5Z1187B9AB043',32.77815,"b'Dallas, TX'",-96.7954,b'f5426431-f490-4678-ad44-a75c71097bb4',"(1,)","(1,)",b'Stevie Ray Vaughan',9729,"(11,)","(11,)","(11,)",b'a77e2966eaa31170f28ece01fcee24b4',"(119,)","(119,)","(479,)","(479,)",0.0,248.78975,0.183,0.0,1,0.754,-7.805,1,0.597,b'Greatest Hits',417945,"(12,)","(12,)","(823,)","(823,)","(823,)","(823,)","(823, 12)","(823,)","(823, 12)","(100,)",,b'SOTSEJY12AB0180F56',246.19,"(958,)","(958,)",116.721,4,0.522,b'Crossfire',4659073,b'TRAADNA128F9331246',1992
22050,39546,0.5906929179471623,0.45281783769711387,b'AR5U94U1187FB5CDCF',,b'',,b'd83e599c-2d5a-44ec-b727-587e1455b1b5',"(1,)","(1,)",b'John Hammond',7350,"(37,)","(37,)","(37,)",b'8bd7911d74bd9afce01290bad03d195d',"(96,)","(96,)","(388,)","(388,)",0.0,195.3171,0.0,0.0,7,0.98,-10.7,1,0.753,b'Bluesman',575531,"(10,)","(10,)","(767,)","(767,)","(767,)","(767,)","(767, 12)","(767,)","(767, 12)","(100,)",,b'SOTSETT12AB01863B8',187.617,"(776,)","(776,)",123.142,4,0.678,"b""I Can't Be Satisfied""",6378564,b'TRAADOF12903CAA1C1',2002
22050,48409,0.6653221619060184,0.3942171989010042,b'ARRJNTE1187FB44E12',,b'',,b'73d882c7-1146-4012-a61b-a3b2c11fce2f',"(1,)","(1,)",b'Casiotone For The Painfully Alone',-1,"(39,)","(39,)","(39,)",b'1bb9cb115bdcbad912cb3bea9facb2b8',"(101,)","(101,)","(407,)","(407,)",0.0,175.72526,0.734,0.0,0,0.522,-10.93,1,0.474,b'Etiquette',234425,"(6,)","(6,)","(979,)","(979,)","(979,)","(979,)","(979, 12)","(979,)","(979, 12)","(100,)",0.7858922883883538,b'SOTUNMH12A6D4FA3E6',168.699,"(814,)","(814,)",141.919,4,0.445,b'Nashville Parthenon',2573759,b'TRAADQX128F422B4CF',2006
22050,7171,0.5040756699303163,0.3345773601190987,b'AR6IRG41187B9A4D98',52.51607,"b'Berlin, Germany'",13.37698,b'168e3ccd-91f5-480c-970a-b35171c71164',"(0,)","(0,)",b'Ec8or',-1,"(31,)","(31,)","(31,)",b'7b3f44c5a55e1ad736d334901f18fe5e',"(86,)","(86,)","(345,)","(345,)",0.0,217.23383,1.042,0.0,10,0.005,-9.493,0,0.305,b'Ec8or',505301,"(9,)","(9,)","(698,)","(698,)","(698,)","(698,)","(698, 12)","(698,)","(698, 12)","(100,)",,b'SOEPPKB12AB018418B',213.496,"(1379,)","(1379,)",95.596,4,1.0,b'Cocain Ducks',5591305,b'TRAADRN128F932D607',1995
22050,24313,0.717670524728552,0.4793084593382274,b'ARS1OWB1187B99EEAD',,"b'New York, NY'",,b'1b96b9c9-0832-40cb-9f8d-7274de3733fc',"(8,)","(8,)",b'The New York Dolls',5379,"(41,)","(41,)","(41,)",b'432aa5b29f21533b447d37363bab6705',"(881,)","(881,)","(881,)","(881,)",0.0,344.05832,0.068,0.0,11,0.425,-9.253,1,0.486,b'Too Much Too Soon',74655,"(20,)","(20,)","(1141,)","(1141,)","(1141,)","(1141,)","(1141, 12)","(1141,)","(1141, 12)","(100,)",0.5616924111789523,b'SOGKIWV12A6D4F86C4',335.029,"(1762,)","(1762,)",154.953,1,0.0,b'Human Being',770031,b'TRAADVH128EF34DE7A',1974
22050,2800,0.6697261875661445,0.42791424698295477,b'ARGMXQW1187FB54C34',-23.56287,"b'Sao Paulo, Brazil'",-46.65466,b'9974cbc1-6a00-4a97-8a36-e4a25bfe0293',"(2,)","(2,)",b'Eliane Elias',14229,"(49,)","(49,)","(49,)",b'61c1d3f9dc9caf347132097986f1618d',"(70,)","(70,)","(359,)","(359,)",0.0,251.42812,0.071,0.0,7,0.391,-12.009,1,0.319,b'Bossa Nova Stories',322532,"(9,)","(9,)","(887,)","(887,)","(887,)","(887,)","(887, 12)","(887,)","(887, 12)","(100,)",0.4348380902608562,b'SOPHYIS12AAF3B35A3',237.598,"(1075,)","(1075,)",86.091,5,0.551,b'The More I See You',3635000,b'TRAADYB128F92D7E73',2009
22050,10275,0.5697411522818971,0.41224060053560735,b'AROEL1B1187B988B90',,"b'South Jamaica, Queens'",,b'8b70d4d9-b3d3-4a99-8a95-96ee59f12140',"(2,)","(2,)",b'Lost Boyz',-1,"(21,)","(21,)","(21,)",b'c9bd47047417a4003783ffde156efb6f',"(101,)","(101,)","(407,)","(407,)",0.0,269.7922,0.218,0.0,7,0.715,-11.043,1,0.614,b'Love_ Peace & Nappiness',14592,"(9,)","(9,)","(1086,)","(1086,)","(1086,)","(1086,)","(1086, 12)","(1086,)","(1086, 12)","(100,)",0.4051157216913865,b'SOFHBAR12A6701D0FE',257.416,"(813,)","(813,)",90.218,4,1.0,b'Certain Things We Do',151792,b'TRAADYI128E078FB38',1997
22050,104787,0.6400483571565447,0.40439264015477133,b'AR8W8DN1187FB35ED0',34.05349,"b'Los Angeles, CA'",-118.24532,b'42c4b58d-2e28-41d4-bfe5-4edee68386cf',"(4,)","(4,)",b'The Germs',-1,"(43,)","(43,)","(43,)",b'94bd349c13024d5ac83064e4fed31fd7',"(464,)","(464,)","(464,)","(464,)",0.0,206.05342,0.0,0.0,11,0.641,-11.506,0,0.597,b'Germicide',515081,"(10,)","(10,)","(825,)","(825,)","(825,)","(825,)","(825, 12)","(825,)","(825, 12)","(100,)",,b'SOCPRKM12AB018A2FD',206.053,"(927,)","(927,)",133.144,1,0.0,b'Forming',5714272,b'TRAAEAM128F934B199',1977
22050,264183,0.3977728757878008,0.38347574490669173,b'ARUWLCL1187FB549B8',,b'',,b'b0288f97-71d3-4fa2-8379-e482c4d97e95',"(0,)","(0,)",b'Yamandu Costa',147394,"(18,)","(18,)","(18,)",b'd513e317cb700731da236983b6c235a3',"(156,)","(156,)","(626,)","(626,)",0.0,190.04036,0.0,0.0,2,0.105,-14.179,1,0.433,b'Mafu\xc3\xa1',765750,"(9,)","(9,)","(786,)","(786,)","(786,)","(786,)","(786, 12)","(786,)","(786, 12)","(100,)",,b'SOFGHAM12AB0186412',176.924,"(1252,)","(1252,)",205.317,4,0.0,b'Mafu\xc3\xa1',8478956,b'TRAAEDJ12903CCE390',0
22050,4010,0.643182772912233,0.500691340913453,b'AR3793X1187FB50CB3',,"b'Middlesbrough, England'",,b'c707b37e-cb5c-4694-be4d-46beefcb2475',"(5,)","(5,)",b'Chris Rea',-1,"(49,)","(49,)","(49,)",b'db40ea1ed032ccf190419babe51ef333',"(178,)","(178,)","(716,)","(716,)",0.0,241.162,0.549,0.0,9,0.222,-8.531,1,0.403,b'The Road To Hell Part 2',17220,"(9,)","(9,)","(1011,)","(1011,)","(1011,)","(1011,)","(1011, 12)","(1011,)","(1011, 12)","(100,)",0.767727748373397,b'SODHVES12A6701CE6B',230.342,"(1431,)","(1431,)",180.149,4,0.0,b'Driving Home For Christmas',183976,b'TRAAEEH128E0795DFE',1986
22050,364953,0.4114210482617737,0.3384148184832545,b'ARINEWW1187FB5577E',,b'',,b'2f3532b3-febc-4ab2-8f97-fbeebbaa1fe7',"(0,)","(0,)",b'Perrey And Kingsley',-1,"(39,)","(39,)","(39,)",b'71d2fb37641b20f96955402be7eab02f',"(50,)","(50,)","(203,)","(203,)",0.0,122.64444,0.99,0.0,0,0.61,-8.541,0,0.489,b'Vanguard Visionaries',617077,"(8,)","(8,)","(537,)","(537,)","(537,)","(537,)","(537, 12)","(537,)","(537, 12)","(100,)",0.4348380902608562,b'SOXIATP12AAF3B2184',109.627,"(815,)","(815,)",102.538,4,0.869,b'Spooks In Space',6856216,b'TRAAELO128F9302DD1',1966
22050,3041,0.7510076200369779,0.5236990777653908,b'ARDGB6U1187FB3AD07',51.50632,"b'London, England'",-0.12714,b'b4d32cff-f19e-455f-86c4-f347d824ca61',"(9,)","(9,)",b'Eurythmics',576,"(23,)","(23,)","(23,)",b'6ad09a99e119960fe234a19e890f8742',"(55,)","(55,)","(279,)","(279,)",0.0,207.0722,2.583,0.0,0,0.442,-6.629,1,0.371,b'Be Yourself Tonight',278999,"(5,)","(5,)","(742,)","(742,)","(742,)","(742,)","(742, 12)","(742,)","(742, 12)","(100,)",0.38293509007501925,b'SOGNQWU12A8AE4868F',202.757,"(837,)","(837,)",84.164,4,0.853,b'Tous Les Gar\xc3\xa7ons Et Les Filles',3107981,b'TRAAEMJ128F425A917',1985
22050,13801,0.548585130198109,0.3835242473277272,b'AR2J2WF1187FB46271',54.48303,"b'Egremont, Cumbria, England'",-3.53444,b'211256ad-1a39-4bb9-a216-24a2d985343e',"(0,)","(0,)",b'Francis Dunnery',42151,"(31,)","(31,)","(31,)",b'7f6863d6bb4c426234987f1528300b57',"(154,)","(154,)","(625,)","(625,)",0.0,300.79955,0.0,0.0,7,0.666,-13.33,1,0.658,b'Hometown 2001',19601,"(11,)","(11,)","(1095,)","(1095,)","(1095,)","(1095,)","(1095, 12)","(1095,)","(1095, 12)","(100,)",0.6104742577715245,b'SOYQOFI12A6D4F76E1',298.347,"(1250,)","(1250,)",124.175,4,0.698,b'Too Much Saturn',205540,b'TRAAENC128F1451DE9',1995
22050,10249,0.7493178009614533,0.48165586241245567,b'ARUI8651187B9ACF52',,"b'Garnant, Wales'",,b'72c090b6-a68e-4cb9-b330-85278681a714',"(9,)","(9,)",b'John Cale',17190,"(41,)","(41,)","(41,)",b'fbf497a6838e179be5b78f9aa3668638',"(523,)","(523,)","(523,)","(523,)",0.0,228.46649,0.0,0.0,7,0.458,-12.412,1,0.602,b'Eat / Kiss: Music For The Films By Andy Warhol',38599,"(12,)","(12,)","(757,)","(757,)","(757,)","(757,)","(757, 12)","(757,)","(757, 12)","(100,)",0.2265553139555314,b'SOVOLGY12A6D4F822B',228.466,"(1046,)","(1046,)",137.004,1,0.0,b'Movement 4 [from Kiss] (Album Version)',413033,b'TRAAENP128F147BF32',1997
22050,1647,0.6319466659983671,0.3807045358244573,b'AR89DTT1187B9A7ED5',37.77916,b'California - SF',-122.42005,b'2ce96399-f6da-439f-af3a-f319ebe2074c',"(3,)","(3,)",b'Suzanne Ciani',22282,"(47,)","(47,)","(47,)",b'3be610cc9850e3967869b8124041c004',"(105,)","(105,)","(423,)","(423,)",0.0,239.59465,0.311,0.0,7,0.527,-21.552,1,0.613,b'The Ultimate Most Relaxing New Age Piano in the Universe',619882,"(8,)","(8,)","(694,)","(694,)","(694,)","(694,)","(694, 12)","(694,)","(694, 12)","(100,)",0.4159831182884585,b'SOMZCVH12AB0182B8E',236.507,"(846,)","(846,)",106.33,4,0.526,b'Stream',6885148,b'TRAAEOU128F9309DE0',0
22050,142898,0.6539378209700205,0.3968558693253486,b'ARMD0G81187B99A519',,b'',,b'378125ec-fd93-4920-87f0-0ab145c2db88',"(0,)","(0,)",b'Vickie Winans',8019,"(27,)","(27,)","(27,)",b'15884580537397d60dc2250fe163451f',"(100,)","(100,)","(407,)","(407,)",0.0,228.93669,0.338,0.0,11,0.172,-8.686,0,0.369,b'Classic Gold: Best of All',618615,"(9,)","(9,)","(838,)","(838,)","(838,)","(838,)","(838, 12)","(838,)","(838, 12)","(100,)",,b'SONXJBL12AAF3B2C0C',219.574,"(815,)","(815,)",107.961,4,1.0,b'Make Me Over',6871078,b'TRAAERU128F930674F',0
22050,373578,0.6683706115518646,0.45755390983649336,b'AR0VZWC1187B99BA57',-37.81753,"b'Melbourne, Australia'",144.96715,b'c064d097-4a1e-4e81-bd6f-22ba86ee2904',"(1,)","(1,)",b'The Berzerker',160708,"(46,)","(46,)","(46,)",b'fc1ec28144da5e38fce0de2919f3eb48',"(163,)","(163,)","(492,)","(492,)",0.0,165.61587,2.171,0.0,1,0.108,-6.222,1,0.256,b'The Berzerker',681639,"(7,)","(7,)","(642,)","(642,)","(642,)","(642,)","(642, 12)","(642,)","(642, 12)","(100,)",0.0,b'SOYWZTU12AB0180E26',165.616,"(985,)","(985,)",174.287,3,0.132,b'Deform (live)',7565003,b'TRAAEUB12903CDD3EA',2000
22050,1246,0.8457688664485438,0.7888059351620142,b'ARF2EHS1187B994F4E',36.16778,"b'Nashville, Tennessee'",-86.77836,b'6ffb8ea9-2370-44d8-b678-e9237bbd347b',"(10,)","(10,)",b'Kings Of Leon',1858,"(23,)","(23,)","(23,)",b'2c5618de2a1419e40855a8454abcb6dc',"(89,)","(89,)","(361,)","(361,)",0.0,187.92444,0.328,0.0,0,0.612,-5.907,1,0.735,b'Holy Roller Novocaine',449471,"(8,)","(8,)","(504,)","(504,)","(504,)","(504,)","(504, 12)","(504,)","(504, 12)","(100,)",0.6859402266976852,b'SOLGHDZ12AB0183B11',180.344,"(722,)","(722,)",116.823,4,0.347,b'Wicker Chair',4989932,b'TRAAEWG128F930B3A4',2003
22050,230806,0.40745564385201366,0.30004649036641506,b'ARZKRD01187FB45FD2',,b'',,b'ad386f9f-6d5b-4bbe-8bbd-7d5f249b21a7',"(0,)","(0,)",b'Edith Lefel',-1,"(18,)","(18,)","(18,)",b'3a84b97779048f7b62ce944ce53ef755',"(114,)","(114,)","(462,)","(462,)",0.0,276.50567,0.299,0.0,0,0.29,-4.638,1,0.389,b'Jeux de dames_ vol. 1 (r\xc3\xa9alisation Ronald Rubinel)',321356,"(13,)","(13,)","(1240,)","(1240,)","(1240,)","(1240,)","(1240, 12)","(1240,)","(1240, 12)","(100,)",0.0,b'SOTNTNJ12AAA15FBD6',261.956,"(1846,)","(1846,)",101.972,4,1.0,"b""An ti chans'""",3619557,b'TRAAEXM128F92D47C8',0
22050,248684,0.46017132366610164,0.18931487775261457,b'ARK4H5K1187B992F74',,b'',,b'f31212c5-b4a0-436a-b9b3-407fc7392dbe',"(0,)","(0,)",b'Taras',-1,"(14,)","(14,)","(14,)",b'8867e512578d062815a66312910c2a33',"(104,)","(104,)","(420,)","(420,)",0.0,200.25424,0.0,0.0,11,0.056,-5.884,0,0.283,b'I Will Love Again',530141,"(7,)","(7,)","(742,)","(742,)","(742,)","(742,)","(742, 12)","(742,)","(742, 12)","(100,)",,b'SOXZXXV12AAF3B3A67',194.844,"(841,)","(841,)",127.97,4,0.0,"b""I Will Love Again (JJ's Club Radio)""",5857433,b'TRAAFEB128F92F8694',0
22050,33328,0.7788167165625715,0.5542914890128156,b'AR06EB01187FB40150',,"b'Berkeley, CA'",,b'dcaa4f81-bfb7-44eb-8594-4e74f004b6e4',"(10,)","(10,)",b'NOFX',11040,"(19,)","(19,)","(19,)",b'1a4d17798c506efdf4ed438cb65daa17',"(87,)","(87,)","(351,)","(351,)",0.0,144.50893,0.237,0.0,4,0.093,-7.787,0,0.423,b'White Trash ......',104765,"(3,)","(3,)","(576,)","(576,)","(576,)","(576,)","(576, 12)","(576,)","(576, 12)","(100,)",0.6712360269845353,b'SOPIKEG12A58291636',140.057,"(703,)","(703,)",152.622,4,0.358,b'Stickin In My Eye',1082135,b'TRAAFJW128F428A424',1992
22050,516781,0.43588984708830425,0.26803783963074496,b'ARKPDBH1242077DEB1',,b'',,b'',"(0,)","(0,)",b'Murskahumppa',-1,"(13,)","(13,)","(13,)",b'b066757b050f37c292668914c93534a6',"(166,)","(166,)","(523,)","(523,)",0.0,285.17832,0.0,0.0,7,0.379,-8.488,1,0.401,b'Murskapunkkia',695158,"(15,)","(15,)","(647,)","(647,)","(647,)","(647,)","(647, 12)","(647,)","(647, 12)","(100,)",,b'SOIRNBO12AC468D207',275.853,"(1045,)","(1045,)",110.787,3,1.0,b'Ota kiinni',7717117,b'TRAAFKJ12903D02552',0
22050,291580,0.7111657865776896,0.46682699252718746,b'ARBJSO81187B9BA09B',,b'',,b'3f8a5e5b-c24b-4068-9f1c-afad8829e06b',"(4,)","(4,)",b'Soda Stereo',2146,"(10,)","(10,)","(10,)",b'c3eb59209b7ab456d884f0ca9155a878',"(114,)","(114,)","(459,)","(459,)",0.0,246.69995,0.322,0.0,7,0.161,-9.603,1,0.205,b'Canci\xc3\xb3n Animal',509770,"(9,)","(9,)","(796,)","(796,)","(796,)","(796,)","(796, 12)","(796,)","(796, 12)","(100,)",0.6261657596688281,b'SOSBDSF12AB0189007',224.049,"(919,)","(919,)",112.903,4,1.0,b'Entre Can\xc3\xadbales',5646037,b'TRAAFMS128F933AB23',1990
22050,170661,0.44316239759770826,0.3004544598123077,b'ARRC2JF1187B9B6A93',-24.9162,b'AUSTRALIA',133.39311,b'3ac9f018-b28a-40c8-826d-07dd44d3404f',"(0,)","(0,)",b'Bruce Rowland',-1,"(10,)","(10,)","(10,)",b'0f6aa26bd67c538a95d1f437b0e8891f',"(39,)","(39,)","(158,)","(158,)",0.0,84.03546,0.328,0.0,7,0.469,-26.266,1,0.591,b'The Man from Snowy River',223779,"(6,)","(6,)","(186,)","(186,)","(186,)","(186,)","(186, 12)","(186,)","(186, 12)","(100,)",0.0,b'SOIJXXM12A8C1416D6',75.79,"(317,)","(317,)",115.642,4,0.44,b'Rosemary Recalls',2445709,b'TRAAFON128F42926FB',1985
22050,345476,0.4004335134580979,0.26627528554651025,b'ARNIFX51187FB418EA',,b'',,b'91a75913-4dbf-4496-bed1-7d4206c3ed22',"(0,)","(0,)",b'Xcultures',-1,"(34,)","(34,)","(34,)",b'678ee0558c50b3605a878cb1149b8a6c',"(139,)","(139,)","(561,)","(561,)",0.0,273.52771,2.177,0.0,1,0.652,-6.305,1,0.694,b'One World One People',466577,"(7,)","(7,)","(1287,)","(1287,)","(1287,)","(1287,)","(1287, 12)","(1287,)","(1287, 12)","(100,)",0.1992382620006783,b'SOHMMMC12AB0181C42',268.893,"(1121,)","(1121,)",125.013,4,1.0,b'Sudanese Dance',5190145,b'TRAAFRU128F9339158',2000
22050,30101,0.47736475248353516,0.33750728916593725,b'ARCCRTI11F4C845308',,b'',,b'',"(0,)","(0,)",b'White Heart',86428,"(12,)","(12,)","(12,)",b'8521fb5bbe40900184c412d2915f046b',"(140,)","(140,)","(562,)","(562,)",0.0,298.84036,19.093,0.0,5,0.596,-9.998,1,0.567,b'Tales Of Wonder',148547,"(12,)","(12,)","(894,)","(894,)","(894,)","(894,)","(894, 12)","(894,)","(894, 12)","(100,)",0.26586104921065007,b'SOVJXVJ12A8C13517D',289.46,"(1124,)","(1124,)",113.277,4,0.872,b'Where The Thunder Roars (Tales Of Wonder Album Version)',1548122,b'TRAAFSM128F425A2C5',0
22050,257069,0.6178701163443497,0.36366811024462387,b'ARNVH8S1187FB52F86',18.11526,"b'Jamaica, West Indies'",-77.27348,b'41c0869f-dfe6-46cc-aa35-cbe9f29638cf',"(0,)","(0,)",b'Heavy D / McGruff',-1,"(40,)","(40,)","(40,)",b'fa6b1b300e5bbac539c92aab9fa30bc7',"(64,)","(64,)","(260,)","(260,)",0.0,161.38404,0.165,0.0,5,0.665,-9.161,0,0.606,b'Waterbed Hev',423012,"(3,)","(3,)","(821,)","(821,)","(821,)","(821,)","(821, 12)","(821,)","(821, 12)","(100,)",0.23773394162247466,b'SOFZCTA12AB0188D8F',161.384,"(1039,)","(1039,)",96.979,4,0.895,b'Wanna Be A Player',4717505,b'TRAAFUJ128F933F42B',1997
22050,4741,0.7446412459327763,0.5799889824287546,b'ARNLO5S1187B9B80CC',,"b'Pasadena, CA'",,b'b665b768-0d83-4363-950c-31ed39317c15',"(2,)","(2,)",b'Van Halen',54598,"(22,)","(22,)","(22,)",b'7dfecc8c2cb0171084e499f3f553c7cf',"(487,)","(487,)","(487,)","(487,)",0.0,209.29261,0.0,0.0,8,0.455,-4.865,1,0.48,b'The Best Of Both Worlds',7133,"(12,)","(12,)","(723,)","(723,)","(723,)","(723,)","(723, 12)","(723,)","(723, 12)","(100,)",0.8244821296824321,b'SOLRYQR12A670215BF',206.623,"(975,)","(975,)",140.995,1,0.41,b'Panama (Remastered Album Version)',72173,b'TRAAFYL128E07856A7',0
22050,15260,0.845601886640232,1.0059419659547393,b'ARTDQRC1187FB4EFD4',,"b'Los Angeles, CA'",,b'd5be5333-4171-427e-8e12-732087c6b78e',"(5,)","(5,)",b'Black Eyed Peas',21628,"(25,)","(25,)","(25,)",b'5304dd382803b40a2eccc0b617afad82',"(100,)","(100,)","(408,)","(408,)",0.0,229.61587,0.0,0.0,11,0.205,-4.882,0,0.332,b'Total Workout Running 102 - 135 - 84bpm Ideal For Jogging_ Running_ Treadmill & General Fitness',358442,"(8,)","(8,)","(869,)","(869,)","(869,)","(869,)","(869, 12)","(869,)","(869, 12)","(100,)",0.6244254932707666,b'SOCHRXB12A8AE48069',213.664,"(816,)","(816,)",105.206,4,1.0,"b""Let's Get It Started""",3999070,b'TRAAGCZ128F93210FD',2004
